water_depth_min,water_depth_max,wedge_slope,source_depth,profile,bottom_type,num_rays,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld
250,1500,2,200,South Atlantic Ocean Spring,2,1000,35795.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1470.749727,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
250,1500,2,300,South Atlantic Ocean Spring,2,500,35795.0,,,,,,,,1470.749727,1482.384961,1471.801523,,,,
350,1500,-2,15,South Atlantic Ocean Spring,1,500,32932.0,30.0,0.02405338333333779,,,,,,1472.1918945,1482.384961,1470.8626955,,,,1470.970039
350,1500,-2,30,South Atlantic Ocean Spring,1,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.970039,,,,
350,1500,-2,50,South Atlantic Ocean Spring,1,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.440625,,,,
350,1500,-2,70,South Atlantic Ocean Spring,1,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.038203,,,,
350,1500,-2,100,South Atlantic Ocean Spring,1,500,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
350,1500,-2,150,South Atlantic Ocean Spring,1,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
350,1500,-2,200,South Atlantic Ocean Spring,1,500,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
350,1500,-2,300,South Atlantic Ocean Spring,1,500,32932.0,,,,,,,,1472.1918945,1482.384961,1471.801523,,,,
350,1500,-2,15,South Atlantic Ocean Spring,2,500,32932.0,30.0,0.02405338333333779,,,,,,1472.1918945,1482.384961,1470.8626955,,,,1470.970039
350,1500,-2,30,South Atlantic Ocean Spring,2,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.970039,,,,
350,1500,-2,50,South Atlantic Ocean Spring,2,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.440625,,,,
350,1500,-2,70,South Atlantic Ocean Spring,2,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.038203,,,,
350,1500,-2,100,South Atlantic Ocean Spring,2,500,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
350,1500,-2,150,South Atlantic Ocean Spring,2,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
350,1500,-2,200,South Atlantic Ocean Spring,2,500,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
350,1500,-2,300,South Atlantic Ocean Spring,2,500,32932.0,,,,,,,,1472.1918945,1482.384961,1471.801523,,,,
350,350,0,15,South Atlantic Ocean Spring,1,1000,0.0,30.0,0.02405338333333779,,,,,,1472.1918945,1472.1918945,1470.8626955,,,,1470.970039
350,350,0,30,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1470.970039,,,,
350,350,0,50,South Atlantic Ocean Spring,1,1500,0.0,,,,,,,,1472.1918945,1472.1918945,1470.440625,,,,
350,350,0,70,South Atlantic Ocean Spring,1,1500,0.0,,,,,,,,1472.1918945,1472.1918945,1470.038203,,,,
350,350,0,100,South Atlantic Ocean Spring,1,1500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1470.338203,1469.236367,1470.588594,1470.338203,
350,350,0,150,South Atlantic Ocean Spring,1,1500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1469.236367,1469.236367,1470.588594,1470.338203,
350,350,0,200,South Atlantic Ocean Spring,1,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1470.588594,1469.236367,1470.588594,1470.338203,
350,350,0,300,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1471.801523,,,,
350,350,0,15,South Atlantic Ocean Spring,2,1000,0.0,30.0,0.02405338333333779,,,,,,1472.1918945,1472.1918945,1470.8626955,,,,1470.970039
350,350,0,30,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1470.970039,,,,
350,350,0,50,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1470.440625,,,,
350,350,0,70,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1470.038203,,,,
350,350,0,100,South Atlantic Ocean Spring,2,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1470.338203,1469.236367,1470.588594,1470.338203,
350,350,0,150,South Atlantic Ocean Spring,2,1500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1469.236367,1469.236367,1470.588594,1470.338203,
350,350,0,200,South Atlantic Ocean Spring,2,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1472.1918945,1470.588594,1469.236367,1470.588594,1470.338203,
350,350,0,300,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1472.1918945,1472.1918945,1471.801523,,,,
350,1500,2,15,South Atlantic Ocean Spring,1,1000,32932.0,30.0,0.02405338333333779,,,,,,1472.1918945,1482.384961,1470.8626955,,,,1470.970039
350,1500,2,30,South Atlantic Ocean Spring,1,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.970039,,,,
350,1500,2,50,South Atlantic Ocean Spring,1,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.440625,,,,
350,1500,2,70,South Atlantic Ocean Spring,1,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.038203,,,,
350,1500,2,100,South Atlantic Ocean Spring,1,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
350,1500,2,150,South Atlantic Ocean Spring,1,1500,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
350,1500,2,200,South Atlantic Ocean Spring,1,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
350,1500,2,300,South Atlantic Ocean Spring,1,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1471.801523,,,,
350,1500,2,15,South Atlantic Ocean Spring,2,1000,32932.0,30.0,0.02405338333333779,,,,,,1472.1918945,1482.384961,1470.8626955,,,,1470.970039
350,1500,2,30,South Atlantic Ocean Spring,2,500,32932.0,,,,,,,,1472.1918945,1482.384961,1470.970039,,,,
350,1500,2,50,South Atlantic Ocean Spring,2,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.440625,,,,
350,1500,2,70,South Atlantic Ocean Spring,2,1000,32932.0,,,,,,,,1472.1918945,1482.384961,1470.038203,,,,
350,1500,2,100,South Atlantic Ocean Spring,2,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
350,1500,2,150,South Atlantic Ocean Spring,2,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
350,1500,2,200,South Atlantic Ocean Spring,2,1000,32932.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1472.1918945,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
350,1500,2,300,South Atlantic Ocean Spring,2,500,32932.0,,,,,,,,1472.1918945,1482.384961,1471.801523,,,,
450,1500,-2,15,South Atlantic Ocean Spring,1,500,30068.0,30.0,0.02405338333333779,,,,,,1473.3675395,1482.384961,1470.8626955,,,,1470.970039
450,1500,-2,30,South Atlantic Ocean Spring,1,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.970039,,,,
450,1500,-2,50,South Atlantic Ocean Spring,1,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.440625,,,,
450,1500,-2,70,South Atlantic Ocean Spring,1,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.038203,,,,
450,1500,-2,100,South Atlantic Ocean Spring,1,500,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
450,1500,-2,150,South Atlantic Ocean Spring,1,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
450,1500,-2,200,South Atlantic Ocean Spring,1,500,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
450,1500,-2,300,South Atlantic Ocean Spring,1,500,30068.0,,,,,,,,1473.3675395,1482.384961,1471.801523,,,,
450,1500,-2,15,South Atlantic Ocean Spring,2,500,30068.0,30.0,0.02405338333333779,,,,,,1473.3675395,1482.384961,1470.8626955,,,,1470.970039
450,1500,-2,30,South Atlantic Ocean Spring,2,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.970039,,,,
450,1500,-2,50,South Atlantic Ocean Spring,2,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.440625,,,,
450,1500,-2,70,South Atlantic Ocean Spring,2,500,30068.0,,,,,,,,1473.3675395,1482.384961,1470.038203,,,,
450,1500,-2,100,South Atlantic Ocean Spring,2,500,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
450,1500,-2,150,South Atlantic Ocean Spring,2,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
450,1500,-2,200,South Atlantic Ocean Spring,2,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
450,1500,-2,300,South Atlantic Ocean Spring,2,500,30068.0,,,,,,,,1473.3675395,1482.384961,1471.801523,,,,
450,450,0,15,South Atlantic Ocean Spring,1,1000,0.0,30.0,0.02405338333333779,,,,,,1473.3675395,1473.3675395,1470.8626955,,,,1470.970039
450,450,0,30,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.970039,,,,
450,450,0,50,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.440625,,,,
450,450,0,70,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.038203,,,,
450,450,0,100,South Atlantic Ocean Spring,1,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1470.338203,1469.236367,1470.588594,1470.338203,
450,450,0,150,South Atlantic Ocean Spring,1,1500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1469.236367,1469.236367,1470.588594,1470.338203,
450,450,0,200,South Atlantic Ocean Spring,1,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1470.588594,1469.236367,1470.588594,1470.338203,
450,450,0,300,South Atlantic Ocean Spring,1,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1471.801523,,,,
450,450,0,15,South Atlantic Ocean Spring,2,1000,0.0,30.0,0.02405338333333779,,,,,,1473.3675395,1473.3675395,1470.8626955,,,,1470.970039
450,450,0,30,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.970039,,,,
450,450,0,50,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.440625,,,,
450,450,0,70,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1470.038203,,,,
450,450,0,100,South Atlantic Ocean Spring,2,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1470.338203,1469.236367,1470.588594,1470.338203,
450,450,0,150,South Atlantic Ocean Spring,2,1500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1469.236367,1469.236367,1470.588594,1470.338203,
450,450,0,200,South Atlantic Ocean Spring,2,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1473.3675395,1470.588594,1469.236367,1470.588594,1470.338203,
450,450,0,300,South Atlantic Ocean Spring,2,1000,0.0,,,,,,,,1473.3675395,1473.3675395,1471.801523,,,,
450,1500,2,15,South Atlantic Ocean Spring,1,1000,30068.0,30.0,0.02405338333333779,,,,,,1473.3675395,1482.384961,1470.8626955,,,,1470.970039
450,1500,2,30,South Atlantic Ocean Spring,1,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.970039,,,,
450,1500,2,50,South Atlantic Ocean Spring,1,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.440625,,,,
450,1500,2,70,South Atlantic Ocean Spring,1,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.038203,,,,
450,1500,2,100,South Atlantic Ocean Spring,1,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
450,1500,2,150,South Atlantic Ocean Spring,1,1500,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
450,1500,2,200,South Atlantic Ocean Spring,1,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
450,1500,2,300,South Atlantic Ocean Spring,1,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1471.801523,,,,
450,1500,2,15,South Atlantic Ocean Spring,2,1000,30068.0,30.0,0.02405338333333779,,,,,,1473.3675395,1482.384961,1470.8626955,,,,1470.970039
450,1500,2,30,South Atlantic Ocean Spring,2,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.970039,,,,
450,1500,2,50,South Atlantic Ocean Spring,2,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.440625,,,,
450,1500,2,70,South Atlantic Ocean Spring,2,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1470.038203,,,,
450,1500,2,100,South Atlantic Ocean Spring,2,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
450,1500,2,150,South Atlantic Ocean Spring,2,1500,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
450,1500,2,200,South Atlantic Ocean Spring,2,1000,30068.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
450,1500,2,300,South Atlantic Ocean Spring,2,1000,30068.0,,,,,,,,1473.3675395,1482.384961,1471.801523,,,,
600,1500,-2,15,South Atlantic Ocean Spring,1,500,25773.0,30.0,0.02405338333333779,,,,,,1475.037344,1482.384961,1470.8626955,,,,1470.970039
600,1500,-2,30,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.970039,,,,
600,1500,-2,50,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.440625,,,,
600,1500,-2,70,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.038203,,,,
600,1500,-2,100,South Atlantic Ocean Spring,1,500,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
600,1500,-2,150,South Atlantic Ocean Spring,1,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
600,1500,-2,200,South Atlantic Ocean Spring,1,500,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
600,1500,-2,300,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1471.801523,,,,
600,1500,-2,15,South Atlantic Ocean Spring,2,500,25773.0,30.0,0.02405338333333779,,,,,,1475.037344,1482.384961,1470.8626955,,,,1470.970039
600,1500,-2,30,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.970039,,,,
600,1500,-2,50,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.440625,,,,
600,1500,-2,70,South Atlantic Ocean Spring,2,1000,25773.0,,,,,,,,1475.037344,1482.384961,1470.038203,,,,
600,1500,-2,100,South Atlantic Ocean Spring,2,500,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
600,1500,-2,150,South Atlantic Ocean Spring,2,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
600,1500,-2,200,South Atlantic Ocean Spring,2,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
600,1500,-2,300,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1471.801523,,,,
600,600,0,15,South Atlantic Ocean Spring,1,500,0.0,30.0,0.02405338333333779,,,,,,1475.037344,1475.037344,1470.8626955,,,,1470.970039
600,600,0,30,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1475.037344,1475.037344,1470.970039,,,,
600,600,0,50,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1475.037344,1475.037344,1470.440625,,,,
600,600,0,70,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1475.037344,1475.037344,1470.038203,,,,
600,600,0,100,South Atlantic Ocean Spring,1,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1470.338203,1469.236367,1470.588594,1470.338203,
600,600,0,150,South Atlantic Ocean Spring,1,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1469.236367,1469.236367,1470.588594,1470.338203,
600,600,0,200,South Atlantic Ocean Spring,1,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1470.588594,1469.236367,1470.588594,1470.338203,
600,600,0,300,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1475.037344,1475.037344,1471.801523,,,,
600,600,0,15,South Atlantic Ocean Spring,2,500,0.0,30.0,0.02405338333333779,,,,,,1475.037344,1475.037344,1470.8626955,,,,1470.970039
600,600,0,30,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1475.037344,1475.037344,1470.970039,,,,
600,600,0,50,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1475.037344,1475.037344,1470.440625,,,,
600,600,0,70,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1475.037344,1475.037344,1470.038203,,,,
600,600,0,100,South Atlantic Ocean Spring,2,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1470.338203,1469.236367,1470.588594,1470.338203,
600,600,0,150,South Atlantic Ocean Spring,2,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1469.236367,1469.236367,1470.588594,1470.338203,
600,600,0,200,South Atlantic Ocean Spring,2,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1475.037344,1470.588594,1469.236367,1470.588594,1470.338203,
600,600,0,300,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1475.037344,1475.037344,1471.801523,,,,
600,1500,2,15,South Atlantic Ocean Spring,1,1000,25773.0,30.0,0.02405338333333779,,,,,,1475.037344,1482.384961,1470.8626955,,,,1470.970039
600,1500,2,30,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.970039,,,,
600,1500,2,50,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.440625,,,,
600,1500,2,70,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.038203,,,,
600,1500,2,100,South Atlantic Ocean Spring,1,500,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
600,1500,2,150,South Atlantic Ocean Spring,1,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
600,1500,2,200,South Atlantic Ocean Spring,1,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
600,1500,2,300,South Atlantic Ocean Spring,1,500,25773.0,,,,,,,,1475.037344,1482.384961,1471.801523,,,,
600,1500,2,15,South Atlantic Ocean Spring,2,1000,25773.0,30.0,0.02405338333333779,,,,,,1475.037344,1482.384961,1470.8626955,,,,1470.970039
600,1500,2,30,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.970039,,,,
600,1500,2,50,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.440625,,,,
600,1500,2,70,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1470.038203,,,,
600,1500,2,100,South Atlantic Ocean Spring,2,500,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
600,1500,2,150,South Atlantic Ocean Spring,2,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
600,1500,2,200,South Atlantic Ocean Spring,2,1000,25773.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1475.037344,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
600,1500,2,300,South Atlantic Ocean Spring,2,500,25773.0,,,,,,,,1475.037344,1482.384961,1471.801523,,,,
750,1500,-2,15,South Atlantic Ocean Spring,1,500,21477.0,30.0,0.02405338333333779,,,,,,1474.761621,1482.384961,1470.8626955,,,,1470.970039
750,1500,-2,30,South Atlantic Ocean Spring,1,500,21477.0,,,,,,,,1474.761621,1482.384961,1470.970039,,,,
750,1500,-2,50,South Atlantic Ocean Spring,1,500,21477.0,,,,,,,,1474.761621,1482.384961,1470.440625,,,,
750,1500,-2,70,South Atlantic Ocean Spring,1,1000,21477.0,,,,,,,,1474.761621,1482.384961,1470.038203,,,,
750,1500,-2,100,South Atlantic Ocean Spring,1,500,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
750,1500,-2,150,South Atlantic Ocean Spring,1,1000,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
750,1500,-2,200,South Atlantic Ocean Spring,1,500,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
750,1500,-2,300,South Atlantic Ocean Spring,1,500,21477.0,,,,,,,,1474.761621,1482.384961,1471.801523,,,,
750,1500,-2,15,South Atlantic Ocean Spring,2,500,21477.0,30.0,0.02405338333333779,,,,,,1474.761621,1482.384961,1470.8626955,,,,1470.970039
750,1500,-2,30,South Atlantic Ocean Spring,2,500,21477.0,,,,,,,,1474.761621,1482.384961,1470.970039,,,,
750,1500,-2,50,South Atlantic Ocean Spring,2,500,21477.0,,,,,,,,1474.761621,1482.384961,1470.440625,,,,
750,1500,-2,70,South Atlantic Ocean Spring,2,1000,21477.0,,,,,,,,1474.761621,1482.384961,1470.038203,,,,
750,1500,-2,100,South Atlantic Ocean Spring,2,500,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1470.338203,1469.236367,1470.588594,1470.338203,
750,1500,-2,150,South Atlantic Ocean Spring,2,1000,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,
750,1500,-2,200,South Atlantic Ocean Spring,2,1000,21477.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,
750,1500,-2,300,South Atlantic Ocean Spring,2,500,21477.0,,,,,,,,1474.761621,1482.384961,1471.801523,,,,
750,750,0,15,South Atlantic Ocean Spring,1,500,0.0,30.0,0.02405338333333779,,,,,,1474.761621,1474.761621,1470.8626955,,,,1470.970039
750,750,0,30,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1474.761621,1474.761621,1470.970039,,,,
750,750,0,50,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1474.761621,1474.761621,1470.440625,,,,
750,750,0,70,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1474.761621,1474.761621,1470.038203,,,,
750,750,0,100,South Atlantic Ocean Spring,1,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1474.761621,1470.338203,1469.236367,1470.588594,1470.338203,
750,750,0,150,South Atlantic Ocean Spring,1,1000,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1474.761621,1469.236367,1469.236367,1470.588594,1470.338203,
750,750,0,200,South Atlantic Ocean Spring,1,500,0.0,,,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1474.761621,1474.761621,1470.588594,1469.236367,1470.588594,1470.338203,
750,750,0,300,South Atlantic Ocean Spring,1,500,0.0,,,,,,,,1474.761621,1474.761621,1471.801523,,,,
750,750,0,15,South Atlantic Ocean Spring,2,500,0.0,30.0,0.02405338333333779,,,,,,1474.761621,1474.761621,1470.8626955,,,,1470.970039
750,750,0,30,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1474.761621,1474.761621,1470.970039,,,,
750,750,0,50,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1474.761621,1474.761621,1470.440625,,,,
750,750,0,70,South Atlantic Ocean Spring,2,500,0.0,,,,,,,,1474.761621,1474.761621,1470.038203,,,,
