water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays
1050,1500,-2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1050,1500,-2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1050,1500,-2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,-2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,-2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,-2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,-2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1050,0,15,1481.848,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,30,1482.5351,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,50,1482.9006,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,70,1483.098,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,100,1482.9003,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,150,1482.8639,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,200,1483.0426,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,300,1482.6328,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,1,500
1050,1050,0,15,1481.848,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,30,1482.5351,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,50,1482.9006,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,70,1483.098,1,SD,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,100,1482.9003,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,150,1482.8639,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,200,1483.0426,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1050,0,300,1482.6328,0,0,1,74.6246,1483.1395,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,149.2492,1482.8637,Norwegian Sea Autumn,2,500
1050,1500,2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1050,1500,2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1050,1500,2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1050,1500,2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,-2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,1000
1200,1500,-2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,-2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1200,1500,-2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1200,1500,-2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1200,1500,-2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,-2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,-2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,-2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,-2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,15,1481.8312,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,30,1482.5267,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,50,1482.9006,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,70,1483.0906,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,100,1482.9017,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,150,1482.8634,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,200,1483.0415,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,300,1482.6239,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1200,0,15,1481.8312,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,30,1482.5267,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,50,1482.9006,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,70,1483.0906,1,SD,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,100,1482.9017,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,150,1482.8634,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,200,1483.0415,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1200,0,300,1482.6239,0,0,1,74.4745,1483.138,0,0.0,0.0,0.0,2,1000.6006,1464.4897,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,1,500
1200,1500,2,15,1481.8648,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,30,1482.5267,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,50,1482.8878,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,1000
1200,1500,2,70,1483.0995,1,SD,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,100,1482.8987,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,150,1482.8634,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,200,1483.0426,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
1200,1500,2,300,1482.6239,0,0,1,75.0751,1483.1425,0,0.0,0.0,0.0,2,1000.0,1464.4883,0.0,0.0,150.1502,1482.8634,Norwegian Sea Autumn,2,500
50,1500,-2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,12500
50,1500,-2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,15000
50,1500,-2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,12500
50,1500,-2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,15000
50,50,0,15,1472.1245,0,0,0,0.0,0.0,1,20.02,29.98,1472.135,1,10.01,1472.1139,0.0,0.0,0.0,0.0,South Atlantic Ocean Winter,1,2500
50,50,0,30,1472.1065,1,BD,0,0.0,0.0,1,20.02,29.98,1472.135,1,10.01,1472.1139,0.0,0.0,0.0,0.0,South Atlantic Ocean Winter,1,2500
50,50,0,15,1472.1245,0,0,0,0.0,0.0,1,20.02,29.98,1472.135,1,10.01,1472.1139,0.0,0.0,0.0,0.0,South Atlantic Ocean Winter,2,2500
50,50,0,30,1472.1065,1,BD,0,0.0,0.0,1,20.02,29.98,1472.135,1,10.01,1472.1139,0.0,0.0,0.0,0.0,South Atlantic Ocean Winter,2,3000
50,1500,2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,150,1465.8982,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,200,1466.7567,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,300,1469.3220000000001,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
50,1500,2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,150,1465.8982,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,200,1466.7567,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
50,1500,2,300,1469.3220000000001,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,-2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,500
150,1500,-2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,500
150,1500,-2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,500
150,1500,-2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,500
150,1500,-2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,500
150,1500,-2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,-2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,500
150,1500,-2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,500
150,1500,-2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,500
150,1500,-2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,500
150,150,0,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,1,1500
150,150,0,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,1,1500
150,150,0,50,1471.1315,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,1,2000
150,150,0,70,1468.8991,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,1,2000
150,150,0,100,1465.5102,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,1,1500
150,150,0,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,2,2000
150,150,0,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,2,2000
150,150,0,50,1471.1315,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,2,2000
150,150,0,70,1468.8991,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,2,2000
150,150,0,100,1465.5102,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.9249,1465.3696,0.0,0.0,10.0601,1472.114,South Atlantic Ocean Winter,2,1500
150,1500,2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,150,1465.8982,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,200,1466.7567,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,300,1469.3220000000001,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,1,1000
150,1500,2,15,1472.1245,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,2,30,1472.1049,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,2,50,1471.1535,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,2,70,1468.832,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
150,1500,2,100,1465.5068,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2,124.6246,1465.3713,0.0,0.0,10.5105,1472.115,South Atlantic Ocean Winter,2,1000
