,water_depth_min,water_depth_max,wedge_slope,source_depth,bottom_type,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld,Autumn,Spring,Summer,Winter,Labrador-Sea,Mediterranean-Sea,North-Pacific-Ocean,Norwegian-Sea,South-Atlantic-Ocean,South-Pacific-Ocean
5671,600,1500,-2,100,1,25773.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1517.753789,1531.869609,1513.961914,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5672,1050,1050,0,70,2,0.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1476.853574,1476.853574,1468.336797,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5673,450,1500,2,15,1,30068.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1515.9096485,1531.869609,1526.732051,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5674,900,1500,2,100,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.717695,1483.827578,1477.125078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5675,450,1500,2,70,2,30068.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1515.9086915,1531.777734,1512.291289,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5676,350,1500,2,100,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.9293165,1469.939883,1482.898789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5677,250,250,0,30,1,0.0,250.0,0.008061515384615865,0.0,0.0,0.0,0.0,0.0,1514.141406,1514.141406,1512.273516,0.0,0.0,0.0,1514.141406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5678,1050,1500,-2,200,1,12886.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1477.1178125,1482.272617,1466.341289,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5679,450,450,0,200,1,0.0,0.0,0.0,125.0,50.0,450.0,-0.07356388666666666,0.008122602857143387,1515.782246,1515.782246,1513.356836,1512.989531,1515.782246,1517.786484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5680,1200,1500,2,200,2,8591.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1478.538438,1482.384961,1470.588594,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5681,600,1500,-2,15,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.150898,1483.827578,1490.0001175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5682,250,250,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.467695,1476.467695,1479.461953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5683,1050,1050,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.1106055,1479.1106055,1490.0001175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5684,900,1500,-2,100,1,17182.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1521.982148,1531.729727,1512.945547,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5685,150,1500,2,15,1,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.212813,1493.98207,1523.482949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5686,450,450,0,100,1,0.0,0.0,0.0,125.0,30.0,450.0,-0.07208573416666941,0.01853253142857219,1471.329043,1471.329043,1465.510234,1465.369141,1471.329043,1472.106406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5687,1200,1500,-2,100,1,8591.0,0.0,0.0,70.0,10.0,250.0,-0.01781952999999703,0.01246323066666749,1478.807656,1482.272617,1465.115,1465.026367,1467.779727,1466.729375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5688,600,1500,2,30,2,25773.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1475.698281,1469.939883,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5689,600,1500,2,70,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.957695,1493.63168,1517.025352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5690,600,1500,-2,30,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.954844,1493.98207,1523.102227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5691,1050,1500,2,70,1,12886.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.380547,1470.175508,1476.967695,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5692,50,50,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.786484,1517.786484,1528.59418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5693,1050,1050,0,15,1,0.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1479.1371875,1479.1371875,1473.2720705,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5694,750,750,0,300,2,0.0,0.0,0.0,500.0,250.0,750.0,-0.009367343999999321,0.006754685999999311,1476.7236325,1476.7236325,1476.623398,1475.034961,1476.7236325,1477.376797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5695,250,1500,-2,50,2,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.467695,1483.797305,1479.461953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5696,350,1500,2,15,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.917539,1470.093633,1476.8904885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5697,150,1500,-2,30,2,38659.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1478.130469,1483.729102,1483.595,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5698,1050,1050,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.0790625,1479.0790625,1481.478711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5699,450,1500,2,30,1,30068.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1515.782246,1531.742461,1528.59418,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5700,900,1500,2,150,1,17182.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1477.838047,1483.797305,1477.366719,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5701,600,1500,-2,50,2,25773.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1472.070508,1482.35875,1463.768867,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5702,900,900,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0358984375,1481.0358984375,1494.409921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5703,1050,1500,-2,300,1,12886.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1479.0790625,1483.797305,1475.786211,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5704,1050,1500,-2,15,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.3630275,1470.076484,1490.6127735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5705,350,1500,-2,30,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.917539,1470.093633,1476.422773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5706,450,1500,2,300,1,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.682539,1470.093633,1479.183633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5707,250,1500,2,50,1,35795.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.794492,1531.742461,1517.786484,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5708,1200,1200,0,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.979336,1492.979336,1507.601406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5709,1050,1500,-2,100,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.417383,1493.553242,1514.305742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5710,350,1500,-2,150,1,32932.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1514.8581835,1531.777734,1512.641055,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5711,150,1500,-2,70,2,38659.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.039727,1531.742461,1514.196406,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5712,900,900,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.231602,1464.231602,1477.29043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5713,600,600,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.037344,1475.037344,1470.970039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5714,150,1500,2,70,2,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.532734,1470.093633,1476.800664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5715,1050,1500,-2,300,2,12886.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1481.3721875,1485.604453125,1478.7901171875,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5716,900,900,0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.797266,1491.797266,1513.730508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5717,250,1500,-2,200,2,35795.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1513.794492,1531.742461,1513.356836,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5718,350,350,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.279238,1469.279238,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5719,150,1500,-2,30,1,38659.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1479.700547,1470.175508,1474.271328,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5720,900,900,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.838047,1477.838047,1478.139609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5721,450,450,0,100,1,0.0,0.0,0.0,50.0,0.0,100.0,-0.02127343333333442,0.02352994166666538,1477.682539,1477.682539,1477.29043,1476.185977,1477.29043,1477.175625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5722,1200,1500,2,15,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.786719,1531.742461,1537.3548635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5723,750,750,0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.794785,1519.794785,1526.161641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5724,900,1500,2,100,2,17182.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1475.450859,1482.35875,1463.827227,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5725,450,1500,-2,30,1,30068.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1515.9096485,1531.869609,1526.161641,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5726,1050,1050,0,100,1,0.0,0.0,0.0,125.0,30.0,1050.0,-0.190269115000001,0.01196694210526331,1524.30793,1524.30793,1513.13332,1512.989531,1524.30793,1528.59418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5727,50,1500,2,150,2,41523.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1484.245547,1483.729102,1478.130469,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5728,600,1500,-2,300,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.625352,1482.272617,1469.231016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5729,750,1500,-2,300,2,21477.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1476.4506445,1483.797305,1475.786211,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5730,250,1500,2,70,1,35795.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1483.719805,1476.462109,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5731,1050,1500,-2,70,2,12886.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1481.3721875,1485.604453125,1487.220546875,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5732,150,1500,-2,100,2,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.862813,1469.939883,1482.898789,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5733,1200,1200,0,50,1,0.0,1200.0,0.01116681187500016,0.0,0.0,0.0,0.0,0.0,1526.76832,1526.76832,1512.465273,0.0,0.0,0.0,1526.76832,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5734,1050,1500,-2,150,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.417383,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5735,750,1500,2,30,1,21477.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1519.7205665,1531.742461,1528.59418,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5736,450,1500,2,300,1,30068.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1474.888125,1483.797305,1475.786211,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5737,150,1500,-2,15,1,38659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.143125,1485.604453125,1497.92677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5738,450,1500,2,200,2,30068.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1515.9096485,1531.869609,1513.510469,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5739,450,450,0,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.1816405,1480.1816405,1483.143242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5740,250,1500,-2,200,2,35795.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1514.057109,1531.869609,1513.510469,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5741,350,1500,-2,100,1,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.917539,1470.093633,1477.29043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5742,1200,1200,0,15,2,0.0,30.0,0.02405338333333779,0.0,0.0,0.0,0.0,0.0,1478.538438,1478.538438,1470.8626955,0.0,0.0,0.0,1470.970039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5743,1200,1500,2,150,1,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.014336,1470.076484,1480.3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5744,600,1500,-2,200,1,25773.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1481.1803125,1485.604453125,1478.5412890625,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5745,900,1500,2,30,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.838047,1483.797305,1480.353516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5746,1200,1200,0,70,1,0.0,0.0,0.0,125.0,30.0,1200.0,-0.190269115000001,0.01258853090909104,1526.786719,1526.786719,1514.196406,1512.989531,1526.786719,1528.59418,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5747,1050,1500,2,150,1,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.242539,1493.98207,1510.212813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5748,900,900,0,30,2,0.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.51418,1464.51418,1474.271328,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5749,50,1500,2,150,1,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.728867,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5750,900,1500,-2,200,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.472422,1469.939883,1483.043672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5751,1200,1200,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.736641,1480.736641,1484.245547,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5752,1050,1500,-2,150,2,12886.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1524.4506645,1531.869609,1513.334883,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5753,600,600,0,50,2,0.0,600.0,0.00886631300000037,0.0,0.0,0.0,0.0,0.0,1517.767734,1517.767734,1512.465273,0.0,0.0,0.0,1517.767734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5754,450,450,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.5458985,1499.5458985,1521.773242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5755,250,1500,2,100,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.781719,1483.827578,1477.125078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5756,50,1500,2,150,2,41523.0,0.0,0.0,100.0,0.0,950.0,-0.1380200083333331,0.01228834777777744,1513.369141,1531.777734,1512.641055,1512.183359,1522.785176,1522.055742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5757,350,1500,2,200,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.917539,1470.093633,1478.931289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5758,750,1500,2,15,2,21477.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1519.794785,1531.869609,1526.732051,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5759,900,900,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.190938,1464.190938,1482.829883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5760,150,1500,-2,70,2,38659.0,1500.0,0.01201489789473698,0.0,0.0,0.0,0.0,0.0,1513.331953,1531.729727,1512.795898,0.0,0.0,0.0,1531.729727,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5761,450,1500,2,100,1,30068.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1474.8110745,1483.729102,1480.315234,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5762,1050,1500,2,30,2,12886.0,0.0,0.0,125.0,20.0,1500.0,-0.2967176319999998,0.01343080428571446,1524.30793,1531.742461,1528.59418,1512.989531,1531.742461,1535.819297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5763,450,1500,-2,150,2,30068.0,0.0,0.0,150.0,100.0,200.0,-0.02203672000000097,0.02704454000000169,1473.3675395,1482.384961,1469.236367,1469.236367,1470.588594,1470.338203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5764,1050,1500,-2,15,2,12886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.853574,1482.290938,1472.124492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5765,450,450,0,50,1,0.0,450.0,0.008367009411765103,0.0,0.0,0.0,0.0,0.0,1516.013379,1516.013379,1512.465273,0.0,0.0,0.0,1516.013379,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5766,450,1500,2,300,2,30068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.1816405,1469.939883,1482.628086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5767,900,900,0,150,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.190938,1464.190938,1480.3175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5768,350,350,0,150,1,0.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1480.8268165,1480.8268165,1479.700547,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5769,250,1500,2,300,2,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.749727,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5770,600,600,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.070508,1472.070508,1463.911289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5771,1200,1200,0,70,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.014336,1466.014336,1481.22625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5772,250,1500,-2,100,1,35795.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1477.376797,1483.719805,1477.321953,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5773,1200,1500,2,150,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.979336,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5774,1200,1500,2,15,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.823906,1493.63168,1534.192539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5775,450,450,0,100,2,0.0,0.0,0.0,100.0,30.0,450.0,-0.06654818888888737,0.01045757124999966,1515.9086915,1515.9086915,1512.183359,1512.183359,1515.9086915,1516.212227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5776,600,1500,2,300,1,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.037344,1482.384961,1471.801523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
